10, 0.3636
10, 0.4167
10, 0.3636
10, 0.5455
10, 0.5455
10, 0.5833
10, 0.4545
10, 0.6364
10, 0.6667
10, 0.2500
15, 0.4783
15, 0.4783
15, 0.4815
15, 0.6000
15, 0.4800
15, 0.5200
15, 0.5714
15, 0.5652
15, 0.5000
15, 0.5417
20, 0.6047
20, 0.4615
20, 0.5429
20, 0.4359
20, 0.4595
20, 0.4722
20, 0.6061
20, 0.4857
20, 0.5263
20, 0.3077
