10, 0.4545
10, 0.5833
10, 0.7273
10, 0.4545
10, 0.2727
10, 0.5833
10, 0.0909
10, 0.5455
10, 0.3333
10, 0.5833
15, 0.6087
15, 0.5217
15, 0.4444
15, 0.4500
15, 0.4400
15, 0.2000
15, 0.7143
15, 0.3478
15, 0.7000
15, 0.5000
20, 0.3256
20, 0.4615
20, 0.4571
20, 0.5641
20, 0.4054
20, 0.6111
20, 0.6061
20, 0.5429
20, 0.4737
20, 0.4872
