10, 0.9231, 2
10, 1.0000, 2
10, 0.9091, 2
10, 1.0000, 2
10, 0.7273, 3
10, 0.6364, 3
10, 0.7500, 3
10, 0.8462, 2
10, 0.9167, 2
10, 0.9167, 3
10, 0.9167, 2
10, 1.0000, 2
10, 1.0000, 2
10, 0.8333, 2
10, 1.0000, 2
10, 1.0000, 2
10, 1.0000, 2
10, 1.0000, 2
10, 0.7500, 3
10, 1.0000, 2
10, 1.0000, 2
10, 0.9231, 2
10, 0.9231, 3
10, 1.0000, 2
10, 1.0000, 2
10, 0.8182, 2
10, 0.9167, 2
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 4
10, 0.7273, 3
10, 0.5455, 3
10, 0.7273, 4
10, 0.7273, 3
10, 0.7273, 2
10, 0.7273, 4
10, 0.9091, 0
10, 0.9091, 0
10, 0.9091, 0
10, 0.9091, 0
10, 0.9091, 0
10, 0.9091, 0
10, 0.9091, 0
10, 0.7273, 3
10, 0.9091, 1
10, 0.7273, 2
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 3
10, 0.7273, 3
10, 0.9167, 2
10, 1.0000, 2
10, 1.0000, 3
10, 0.8462, 2
10, 0.7500, 3
10, 0.8333, 4
10, 0.8182, 2
